N,V,N_dv_0,V_dv_0,N_dn_0,V_dn_0,Ndt,Vdt,N_y_dt,V_x_dt
0.0895778,,,,,,,,,
0.0896111,,,,,,,,,
0.0896444,,,,,,,,,
0.0896778,,,,,,,,,
0.0897111,,,,,,,,,
0.0897444,,,,,,,,,
0.0897778,,,,,,,,,
0.0898111,,,,,,,,,
0.0898444,,,,,,,,,
0.0898778,,,,,,,,,
0.0899111,,,,,,,,,
0.0899444,,,,,,,,,
0.0899778,,,,,,,,,
0.0900111,,,,,,,,,
0.0900444,,,,,,,,,
0.0900778,,,,,,,,,
0.0901111,,,,,,,,,
0.0901444,,,,,,,,,
0.0901778,,,,,,,,,
0.0902111,,,,,,,,,
0.0902444,,,,,,,,,
0.0902778,,,,,,,,,
0.0903111,,,,,,,,,
0.0903444,,,,,,,,,
0.0903778,,,,,,,,,
0.0904111,,,,,,,,,
0.0904444,,,,,,,,,
0.0904778,,,,,,,,,
0.0905111,,,,,,,,,
0.0905444,,,,,,,,,
0.0905778,,,,,,,,,
0.0906111,,,,,,,,,
0.0906444,,,,,,,,,
0.0906778,,,,,,,,,
0.0907111,,,,,,,,,
0.0907444,,,,,,,,,
0.0907778,,,,,,,,,
0.0908111,,,,,,,,,
0.0908444,,,,,,,,,
0.0908778,,,,,,,,,
0.0909111,,,,,,,,,
0.0909444,,,,,,,,,
0.0909778,,,,,,,,,
0.0910111,,,,,,,,,
0.0910444,,,,,,,,,
0.0910778,,,,,,,,,
0.0911111,,,,,,,,,
0.0911444,,,,,,,,,
0.0911778,,,,,,,,,
0.0912111,,,,,,,,,
0.0912444,,,,,,,,,
0.0912778,,,,,,,,,
0.0913111,,,,,,,,,
0.0913444,,,,,,,,,
0.0913778,,,,,,,,,
0.0914111,,,,,,,,,
0.0914444,,,,,,,,,
0.0914778,,,,,,,,,
0.0915111,,,,,,,,,
0.0915444,,,,,,,,,
0.0915778,,,,,,,,,
0.0916111,,,,,,,,,
0.0916444,,,,,,,,,
0.0916778,,,,,,,,,
0.0917111,,,,,,,,,
0.0917444,,,,,,,,,
0.0917778,,,,,,,,,
0.0918111,,,,,,,,,
0.0918444,,,,,,,,,
0.0918778,,,,,,,,,
0.0919111,,,,,,,,,
0.0919444,,,,,,,,,
0.0919778,,,,,,,,,
0.0920111,,,,,,,,,
0.0920444,,,,,,,,,
0.0920778,,,,,,,,,
0.0921111,,,,,,,,,
0.0921444,,,,,,,,,
0.0921778,,,,,,,,,
0.0922111,,,,,,,,,
0.0922444,,,,,,,,,
0.0922778,,,,,,,,,
0.0923111,,,,,,,,,
0.0923444,,,,,,,,,
0.0923778,,,,,,,,,
0.0924111,,,,,,,,,
0.0924444,,,,,,,,,
0.0924778,,,,,,,,,
0.0925111,,,,,,,,,
0.0925444,,,,,,,,,
0.0925778,,,,,,,,,
0.0926111,,,,,,,,,
0.0926444,,,,,,,,,
0.0926778,,,,,,,,,
0.0927111,,,,,,,,,
0.0927444,,,,,,,,,
0.0927778,,,,,,,,,
0.0928111,,,,,,,,,
0.0928444,,,,,,,,,
0.0928778,,,,,,,,,
0.0929111,,,,,,,,,
0.0929444,,,,,,,,,
0.0929778,,,,,,,,,
0.0930111,,,,,,,,,
0.0930444,,,,,,,,,
0.0930778,,,,,,,,,
0.0931111,,,,,,,,,
0.0931444,,,,,,,,,
0.0931778,,,,,,,,,
0.0932111,,,,,,,,,
0.0932444,,,,,,,,,
0.0932778,,,,,,,,,
0.0933111,,,,,,,,,
0.0933444,,,,,,,,,
0.0933778,,,,,,,,,
0.0934111,,,,,,,,,
0.0934444,,,,,,,,,
0.0934778,,,,,,,,,
0.0935111,,,,,,,,,
0.0935444,,,,,,,,,
0.0935778,,,,,,,,,
0.0936111,,,,,,,,,
0.0936444,,,,,,,,,
0.0936778,,,,,,,,,
0.0937111,,,,,,,,,
0.0937444,,,,,,,,,
0.0937778,,,,,,,,,
0.0938111,,,,,,,,,
0.0938444,,,,,,,,,
0.0938778,,,,,,,,,
0.0939111,,,,,,,,,
0.0939444,,,,,,,,,
0.0939778,,,,,,,,,
0.0940111,,,,,,,,,
0.0940444,,,,,,,,,
0.0940778,,,,,,,,,
0.0941111,,,,,,,,,
0.0941444,,,,,,,,,
0.0941778,,,,,,,,,
0.0942111,,,,,,,,,
0.0942444,,,,,,,,,
0.0942778,,,,,,,,,
0.0943111,,,,,,,,,
0.0943444,,,,,,,,,
0.0943778,,,,,,,,,
0.0944111,,,,,,,,,
0.0944444,,,,,,,,,
0.0944778,,,,,,,,,
0.0945111,,,,,,,,,
0.0945444,,,,,,,,,
0.0945778,,,,,,,,,
0.0946111,,,,,,,,,
0.0946444,,,,,,,,,
0.0946778,,,,,,,,,
0.0947111,,,,,,,,,
0.0947444,,,,,,,,,
0.0947778,,,,,,,,,
0.0948111,,,,,,,,,
0.0948444,,,,,,,,,
0.0948778,,,,,,,,,
0.0949111,,,,,,,,,
0.0949444,,,,,,,,,
0.0949778,,,,,,,,,
0.0950111,,,,,,,,,
0.0950444,,,,,,,,,
0.0950778,,,,,,,,,
0.0951111,,,,,,,,,
0.0951444,,,,,,,,,
0.0951778,,,,,,,,,
0.0952111,,,,,,,,,
0.0952444,,,,,,,,,
0.0952778,,,,,,,,,
0.0953111,,,,,,,,,
0.0953444,,,,,,,,,
0.0953778,,,,,,,,,
0.0954111,,,,,,,,,
0.0954444,,,,,,,,,
0.0954778,,,,,,,,,
0.0955111,,,,,,,,,
0.0955444,,,,,,,,,
0.0955778,,,,,,,,,
0.0956111,,,,,,,,,
0.0956444,,,,,,,,,
0.0956778,,,,,,,,,
0.0957111,,,,,,,,,
0.0957444,,,,,,,,,
0.0957778,,,,,,,,,
0.0958111,,,,,,,,,
0.0958444,,,,,,,,,
0.0958778,,,,,,,,,
0.0959111,,,,,,,,,
0.0959444,,,,,,,,,
0.0959778,,,,,,,,,
0.0960111,,,,,,,,,
0.0960444,,,,,,,,,
0.0960778,,,,,,,,,
0.0961111,,,,,,,,,
0.0961444,,,,,,,,,
0.0961778,,,,,,,,,
0.0962111,,,,,,,,,
0.0962444,,,,,,,,,
0.0962778,,,,,,,,,
0.0963111,,,,,,,,,
0.0963444,,,,,,,,,
0.0963778,,,,,,,,,
0.0964111,,,,,,,,,
0.0964444,,,,,,,,,
0.0964778,,,,,,,,,
0.0965111,,,,,,,,,
0.0965444,,,,,,,,,
0.0965778,,,,,,,,,
0.0966111,,,,,,,,,
0.0966444,,,,,,,,,
0.0966778,,,,,,,,,
0.0967111,,,,,,,,,
0.0967444,,,,,,,,,
0.0967778,,,,,,,,,
0.0968111,,,,,,,,,
0.0968444,,,,,,,,,
0.0968778,,,,,,,,,
0.0969111,,,,,,,,,
0.0969444,,,,,,,,,
0.0969778,,,,,,,,,
0.0970111,,,,,,,,,
0.0970444,,,,,,,,,
0.0970778,,,,,,,,,
0.0971111,,,,,,,,,
0.0971444,,,,,,,,,
0.0971778,,,,,,,,,
0.0972111,,,,,,,,,
0.0972444,,,,,,,,,
0.0972778,,,,,,,,,
0.0973111,,,,,,,,,
0.0973444,,,,,,,,,
0.0973778,,,,,,,,,
0.0974111,,,,,,,,,
0.0974444,,,,,,,,,
0.0974778,,,,,,,,,
0.0975111,,,,,,,,,
0.0975444,,,,,,,,,
0.0975778,,,,,,,,,
0.0976111,,,,,,,,,
0.0976444,,,,,,,,,
0.0976778,,,,,,,,,
0.0977111,,,,,,,,,
0.0977444,,,,,,,,,
0.0977778,,,,,,,,,
0.0978111,,,,,,,,,
0.0978444,,,,,,,,,
0.0978778,,,,,,,,,
0.0979111,,,,,,,,,
0.0979444,,,,,,,,,
0.0979778,,,,,,,,,
0.0980111,,,,,,,,,
0.0980444,,,,,,,,,
0.0980778,,,,,,,,,
0.0981111,,,,,,,,,
0.0981444,,,,,,,,,
0.0981778,,,,,,,,,
0.0982111,,,,,,,,,
0.0982444,,,,,,,,,
0.0982778,,,,,,,,,
0.0983111,,,,,,,,,
0.0983444,,,,,,,,,
0.0983778,,,,,,,,,
0.0984111,,,,,,,,,
0.0984444,,,,,,,,,
0.0984778,,,,,,,,,
0.0985111,,,,,,,,,
0.0985444,,,,,,,,,
0.0985778,,,,,,,,,
0.0986111,,,,,,,,,
0.0986444,,,,,,,,,
0.0986778,,,,,,,,,
0.0987111,,,,,,,,,
0.0987444,,,,,,,,,
0.0987778,,,,,,,,,
0.0988111,,,,,,,,,
0.0988444,,,,,,,,,
0.0988778,,,,,,,,,
0.0989111,,,,,,,,,
0.0989444,,,,,,,,,
0.0989778,,,,,,,,,
0.0990111,,,,,,,,,
0.0990444,,,,,,,,,
0.0990778,,,,,,,,,
0.0991111,,,,,,,,,
0.0991444,,,,,,,,,
0.0991778,,,,,,,,,
0.0992111,,,,,,,,,
0.0992444,,,,,,,,,
0.0992778,,,,,,,,,
0.0993111,,,,,,,,,
0.0993444,,,,,,,,,
0.0993778,,,,,,,,,
0.0994111,,,,,,,,,
0.0994444,,,,,,,,,
0.0994778,,,,,,,,,
0.0995111,,,,,,,,,
0.0995444,,,,,,,,,
0.0995778,,,,,,,,,
0.0996111,,,,,,,,,
0.0996444,,,,,,,,,
0.0996778,,,,,,,,,
0.0997111,,,,,,,,,
0.0997444,,,,,,,,,
0.0997778,,,,,,,,,
0.0998111,,,,,,,,,
0.0998444,,,,,,,,,
0.0998778,,,,,,,,,
0.0999111,,,,,,,,,
0.0999444,,,,,,,,,
0.0999778,,,,,,,,,
0.100011,,,,,,,,,
0.100044,,,,,,,,,
0.100078,,,,,,,,,
0.100111,,,,,,,,,
0.100144,,,,,,,,,
0.100178,,,,,,,,,
0.100211,,,,,,,,,
0.100244,,,,,,,,,
0.100278,,,,,,,,,
0.100311,,,,,,,,,
0.100344,,,,,,,,,
0.100378,,,,,,,,,
0.100411,,,,,,,,,
0.100444,,,,,,,,,
0.100478,,,,,,,,,
0.100511,,,,,,,,,
0.100544,,,,,,,,,
0.100578,,,,,,,,,
0.100611,,,,,,,,,
0.100644,,,,,,,,,
0.100678,,,,,,,,,
0.100711,,,,,,,,,
0.100744,,,,,,,,,
0.100778,,,,,,,,,
0.100811,,,,,,,,,
0.100844,,,,,,,,,
0.100878,,,,,,,,,
0.100911,,,,,,,,,
0.100944,,,,,,,,,
0.100978,,,,,,,,,
0.101011,,,,,,,,,
0.101044,,,,,,,,,
0.101078,,,,,,,,,
0.101111,,,,,,,,,
0.101144,,,,,,,,,
0.101178,,,,,,,,,
0.101211,,,,,,,,,
0.101244,,,,,,,,,
0.101278,,,,,,,,,
0.101311,,,,,,,,,
0.101344,,,,,,,,,
0.101378,,,,,,,,,
0.101411,,,,,,,,,
0.101444,,,,,,,,,
0.101478,,,,,,,,,
0.101511,,,,,,,,,
0.101544,,,,,,,,,
0.101578,,,,,,,,,
0.101611,,,,,,,,,
0.101644,,,,,,,,,
0.101678,,,,,,,,,
0.101711,,,,,,,,,
0.101744,,,,,,,,,
0.101778,,,,,,,,,
0.101811,,,,,,,,,
0.101844,,,,,,,,,
0.101878,,,,,,,,,
0.101911,,,,,,,,,
0.101944,,,,,,,,,
0.101978,,,,,,,,,
0.102011,,,,,,,,,
0.102044,,,,,,,,,
0.102078,,,,,,,,,
0.102111,,,,,,,,,
0.102144,,,,,,,,,
0.102178,,,,,,,,,
0.102211,,,,,,,,,
0.102244,,,,,,,,,
0.102278,,,,,,,,,
0.102311,,,,,,,,,
0.102344,,,,,,,,,
0.102378,,,,,,,,,
0.102411,,,,,,,,,
0.102444,,,,,,,,,
0.102478,,,,,,,,,
0.102511,,,,,,,,,
0.102544,,,,,,,,,
0.102578,,,,,,,,,
0.102611,,,,,,,,,
0.102644,,,,,,,,,
0.102678,,,,,,,,,
0.102711,,,,,,,,,
0.102744,,,,,,,,,
0.102778,,,,,,,,,
0.102811,,,,,,,,,
0.102844,,,,,,,,,
0.102878,,,,,,,,,
0.102911,,,,,,,,,
0.102944,,,,,,,,,
0.102978,,,,,,,,,
0.103011,,,,,,,,,
0.103044,,,,,,,,,
0.103078,,,,,,,,,
0.103111,,,,,,,,,
0.103144,,,,,,,,,
0.103178,,,,,,,,,
0.103211,,,,,,,,,
0.103244,,,,,,,,,
0.103278,,,,,,,,,
0.103311,,,,,,,,,
0.103344,,,,,,,,,
0.103378,,,,,,,,,
0.103411,,,,,,,,,
0.103444,,,,,,,,,
0.103478,,,,,,,,,
0.103511,,,,,,,,,
0.103544,,,,,,,,,
0.103578,,,,,,,,,
0.103611,,,,,,,,,
0.103644,,,,,,,,,
0.103678,,,,,,,,,
0.103711,,,,,,,,,
0.103744,,,,,,,,,
0.103778,,,,,,,,,
0.103811,,,,,,,,,
0.103844,,,,,,,,,
0.103878,,,,,,,,,
0.103911,,,,,,,,,
0.103944,,,,,,,,,
0.103978,,,,,,,,,
0.104011,,,,,,,,,
0.104044,,,,,,,,,
0.104078,,,,,,,,,
0.104111,,,,,,,,,
0.104144,,,,,,,,,
0.104178,,,,,,,,,
0.104211,,,,,,,,,
0.104244,,,,,,,,,
0.104278,,,,,,,,,
0.104311,,,,,,,,,
0.104344,,,,,,,,,
0.104378,,,,,,,,,
0.104411,,,,,,,,,
0.104444,,,,,,,,,
0.104478,,,,,,,,,
0.104511,,,,,,,,,
0.104544,,,,,,,,,
0.104578,,,,,,,,,
0.104611,,,,,,,,,
0.104644,,,,,,,,,
0.104678,,,,,,,,,
0.104711,,,,,,,,,
0.104744,,,,,,,,,
0.104778,,,,,,,,,
0.104811,,,,,,,,,
0.104844,,,,,,,,,
0.104878,,,,,,,,,
0.104911,,,,,,,,,
0.104944,,,,,,,,,
0.104978,,,,,,,,,
0.105011,,,,,,,,,
0.105044,,,,,,,,,
0.105078,,,,,,,,,
0.105111,,,,,,,,,
0.105144,,,,,,,,,
0.105178,,,,,,,,,
0.105211,,,,,,,,,
0.105244,,,,,,,,,
0.105278,,,,,,,,,
0.105311,,,,,,,,,
0.105344,,,,,,,,,
0.105378,,,,,,,,,
0.105411,,,,,,,,,
0.105444,,,,,,,,,
0.105478,,,,,,,,,
0.105511,,,,,,,,,
0.105544,,,,,,,,,
0.105578,,,,,,,,,
0.105611,,,,,,,,,
0.105644,,,,,,,,,
0.105678,,,,,,,,,
0.105711,,,,,,,,,
0.105744,,,,,,,,,
0.105778,,,,,,,,,
0.105811,,,,,,,,,
0.105844,,,,,,,,,
0.105878,,,,,,,,,
0.105911,,,,,,,,,
0.105944,,,,,,,,,
0.105978,,,,,,,,,
0.106011,,,,,,,,,
0.106044,,,,,,,,,
0.106078,,,,,,,,,
0.106111,,,,,,,,,
0.106144,,,,,,,,,
0.106178,,,,,,,,,
0.106211,,,,,,,,,
0.106244,,,,,,,,,
0.106278,,,,,,,,,
0.106311,,,,,,,,,
0.106344,,,,,,,,,
0.106378,,,,,,,,,
0.106411,,,,,,,,,
0.106444,,,,,,,,,
0.106478,,,,,,,,,
0.106511,,,,,,,,,
0.106544,,,,,,,,,
0.106578,,,,,,,,,
0.106611,,,,,,,,,
0.106644,,,,,,,,,
0.106678,,,,,,,,,
0.106711,,,,,,,,,
0.106744,,,,,,,,,
0.106778,,,,,,,,,
0.106811,,,,,,,,,
0.106844,,,,,,,,,
0.106878,,,,,,,,,
0.106911,,,,,,,,,
0.106944,,,,,,,,,
0.106978,,,,,,,,,
0.107011,,,,,,,,,
0.107044,,,,,,,,,
0.107078,,,,,,,,,
0.107111,,,,,,,,,
0.107144,,,,,,,,,
0.107178,,,,,,,,,
0.107211,,,,,,,,,
0.107244,,,,,,,,,
0.107278,,,,,,,,,
0.107311,,,,,,,,,
0.107344,,,,,,,,,
0.107378,,,,,,,,,
0.107411,,,,,,,,,
0.107444,,,,,,,,,
0.107478,,,,,,,,,
0.107511,,,,,,,,,
0.107544,,,,,,,,,
0.107578,,,,,,,,,
0.107611,,,,,,,,,
0.107644,,,,,,,,,
0.107678,,,,,,,,,
0.107711,,,,,,,,,
0.107744,,,,,,,,,
0.107778,,,,,,,,,
0.107811,,,,,,,,,
0.107844,,,,,,,,,
0.107878,,,,,,,,,
0.107911,,,,,,,,,
0.107944,,,,,,,,,
0.107978,,,,,,,,,
0.108011,,,,,,,,,
0.108044,,,,,,,,,
0.108078,,,,,,,,,
0.108111,,,,,,,,,
0.108144,,,,,,,,,
0.108178,,,,,,,,,
0.108211,,,,,,,,,
0.108244,,,,,,,,,
0.108278,,,,,,,,,
0.108311,,,,,,,,,
0.108344,,,,,,,,,
0.108378,,,,,,,,,
0.108411,,,,,,,,,
0.108444,,,,,,,,,
0.108478,,,,,,,,,
0.108511,,,,,,,,,
0.108544,,,,,,,,,
0.108578,,,,,,,,,
0.108611,,,,,,,,,
0.108644,,,,,,,,,
0.108678,,,,,,,,,
0.108711,,,,,,,,,
0.108744,,,,,,,,,
0.108778,,,,,,,,,
0.108811,,,,,,,,,
0.108844,,,,,,,,,
0.108878,,,,,,,,,
0.108911,,,,,,,,,
0.108944,,,,,,,,,
0.108978,,,,,,,,,
0.109011,,,,,,,,,
0.109044,,,,,,,,,
0.109078,,,,,,,,,
0.109111,,,,,,,,,
0.109144,,,,,,,,,
0.109178,,,,,,,,,
0.109211,,,,,,,,,
0.109244,,,,,,,,,
0.109278,,,,,,,,,
0.109311,,,,,,,,,
0.109344,,,,,,,,,
0.109378,,,,,,,,,
0.109411,,,,,,,,,
0.109444,,,,,,,,,
0.109478,,,,,,,,,
0.109511,,,,,,,,,
0.109544,,,,,,,,,
0.109578,,,,,,,,,
0.109611,,,,,,,,,
0.109644,,,,,,,,,
0.109678,,,,,,,,,
0.109711,,,,,,,,,
0.109744,,,,,,,,,
0.109778,,,,,,,,,
0.109811,,,,,,,,,
0.109844,,,,,,,,,
0.109878,,,,,,,,,
0.109911,,,,,,,,,
0.109944,,,,,,,,,
0.109978,,,,,,,,,
0.110011,,,,,,,,,
0.110044,,,,,,,,,
0.110078,,,,,,,,,
0.110111,,,,,,,,,
0.110144,,,,,,,,,
0.110178,,,,,,,,,
0.110211,,,,,,,,,
0.110244,,,,,,,,,
0.110278,,,,,,,,,
0.110311,,,,,,,,,
0.110344,,,,,,,,,
0.110378,,,,,,,,,
0.110411,,,,,,,,,
0.110444,,,,,,,,,
0.110478,,,,,,,,,
0.110511,,,,,,,,,
0.110544,,,,,,,,,
0.110578,,,,,,,,,
0.110611,,,,,,,,,
0.110644,,,,,,,,,
0.110678,,,,,,,,,
0.110711,,,,,,,,,
0.110744,,,,,,,,,
0.110778,,,,,,,,,
0.110811,,,,,,,,,
0.110844,,,,,,,,,
0.110878,,,,,,,,,
0.110911,,,,,,,,,
0.110944,,,,,,,,,
0.110978,,,,,,,,,
0.111011,,,,,,,,,
0.111044,,,,,,,,,
0.111078,,,,,,,,,
0.111111,,,,,,,,,
0.111144,,,,,,,,,
0.111178,,,,,,,,,
0.111211,,,,,,,,,
0.111244,,,,,,,,,
0.111278,,,,,,,,,
0.111311,,,,,,,,,
0.111344,,,,,,,,,
0.111378,,,,,,,,,
0.111411,,,,,,,,,
0.111444,,,,,,,,,
0.111478,,,,,,,,,
0.111511,,,,,,,,,
0.111544,,,,,,,,,
0.111578,,,,,,,,,
0.111611,,,,,,,,,
0.111644,,,,,,,,,
0.111678,,,,,,,,,
0.111711,,,,,,,,,
0.111744,,,,,,,,,
0.111778,,,,,,,,,
0.111811,,,,,,,,,
0.111844,,,,,,,,,
0.111878,,,,,,,,,
0.111911,,,,,,,,,
0.111944,,,,,,,,,
0.111978,,,,,,,,,
0.112011,,,,,,,,,
0.112044,,,,,,,,,
0.112078,,,,,,,,,
0.112111,,,,,,,,,
0.112144,,,,,,,,,
0.112178,,,,,,,,,
0.112211,,,,,,,,,
0.112244,,,,,,,,,
0.112278,,,,,,,,,
0.112311,,,,,,,,,
0.112344,,,,,,,,,
0.112378,,,,,,,,,
0.112411,,,,,,,,,
0.112444,,,,,,,,,
0.112478,,,,,,,,,
0.112511,,,,,,,,,
0.112544,,,,,,,,,
0.112578,,,,,,,,,
0.112611,,,,,,,,,
0.112644,,,,,,,,,
0.112678,,,,,,,,,
0.112711,,,,,,,,,
0.112744,,,,,,,,,
0.112778,,,,,,,,,
0.112811,,,,,,,,,
0.112844,,,,,,,,,
0.112878,,,,,,,,,
0.112911,,,,,,,,,
0.112944,,,,,,,,,
0.112978,,,,,,,,,
0.113011,,,,,,,,,
0.113044,,,,,,,,,
0.113078,,,,,,,,,
0.113111,,,,,,,,,
0.113144,,,,,,,,,
0.113178,,,,,,,,,
0.113211,,,,,,,,,
0.113244,,,,,,,,,
0.113278,,,,,,,,,
0.113311,,,,,,,,,
0.113344,,,,,,,,,
0.113378,,,,,,,,,
0.113411,,,,,,,,,
0.113444,,,,,,,,,
0.113478,,,,,,,,,
0.113511,,,,,,,,,
0.113544,,,,,,,,,
0.113578,,,,,,,,,
0.113611,,,,,,,,,
0.113644,,,,,,,,,
0.113678,,,,,,,,,
0.113711,,,,,,,,,
0.113744,,,,,,,,,
0.113778,,,,,,,,,
0.113811,,,,,,,,,
0.113844,,,,,,,,,
0.113878,,,,,,,,,
0.113911,,,,,,,,,
0.113944,,,,,,,,,
0.113978,,,,,,,,,
0.114011,,,,,,,,,
0.114044,,,,,,,,,
0.114078,,,,,,,,,
0.114111,,,,,,,,,
0.114144,,,,,,,,,
0.114178,,,,,,,,,
0.114211,,,,,,,,,
0.114244,,,,,,,,,
0.114278,,,,,,,,,
0.114311,,,,,,,,,
0.114344,,,,,,,,,
0.114378,,,,,,,,,
0.114411,,,,,,,,,
0.114444,,,,,,,,,
0.114478,,,,,,,,,
0.114511,,,,,,,,,
0.114544,,,,,,,,,
0.114578,,,,,,,,,
0.114611,,,,,,,,,
0.114644,,,,,,,,,
0.114678,,,,,,,,,
0.114711,,,,,,,,,
0.114744,,,,,,,,,
0.114778,,,,,,,,,
0.114811,,,,,,,,,
0.114844,,,,,,,,,
0.114878,,,,,,,,,
0.114911,,,,,,,,,
0.114944,,,,,,,,,
0.114978,,,,,,,,,
0.115011,,,,,,,,,
0.115044,,,,,,,,,
0.115078,,,,,,,,,
0.115111,,,,,,,,,
0.115144,,,,,,,,,
0.115178,,,,,,,,,
0.115211,,,,,,,,,
0.115244,,,,,,,,,
0.115278,,,,,,,,,
0.115311,,,,,,,,,
0.115344,,,,,,,,,
0.115378,,,,,,,,,
0.115411,,,,,,,,,
0.115444,,,,,,,,,
0.115478,,,,,,,,,
0.115511,,,,,,,,,
0.115544,,,,,,,,,
0.115578,,,,,,,,,
0.115611,,,,,,,,,
0.115644,,,,,,,,,
0.115678,,,,,,,,,
0.115711,,,,,,,,,
0.115744,,,,,,,,,
0.115778,,,,,,,,,
0.115811,,,,,,,,,
0.115844,,,,,,,,,
0.115878,,,,,,,,,
0.115911,,,,,,,,,
0.115944,,,,,,,,,
0.115978,,,,,,,,,
0.116011,,,,,,,,,
0.116044,,,,,,,,,
0.116078,,,,,,,,,
0.116111,,,,,,,,,
0.116144,,,,,,,,,
0.116178,,,,,,,,,
0.116211,,,,,,,,,
0.116244,,,,,,,,,
0.116278,,,,,,,,,
0.116311,,,,,,,,,
0.116344,,,,,,,,,
0.116378,,,,,,,,,
0.116411,,,,,,,,,
0.116444,,,,,,,,,
0.116478,,,,,,,,,
0.116511,,,,,,,,,
0.116544,,,,,,,,,
0.116578,,,,,,,,,
0.116611,,,,,,,,,
0.116644,,,,,,,,,
0.116678,,,,,,,,,
0.116711,,,,,,,,,
0.116744,,,,,,,,,
0.116778,,,,,,,,,
0.116811,,,,,,,,,
0.116844,,,,,,,,,
0.116878,,,,,,,,,
0.116911,,,,,,,,,
0.116944,,,,,,,,,
0.116978,,,,,,,,,
0.117011,,,,,,,,,
0.117044,,,,,,,,,
0.117078,,,,,,,,,
0.117111,,,,,,,,,
0.117144,,,,,,,,,
0.117178,,,,,,,,,
0.117211,,,,,,,,,
0.117244,,,,,,,,,
0.117278,,,,,,,,,
0.117311,,,,,,,,,
0.117344,,,,,,,,,
0.117378,,,,,,,,,
0.117411,,,,,,,,,
0.117444,,,,,,,,,
0.117478,,,,,,,,,
0.117511,,,,,,,,,
0.117544,,,,,,,,,
0.117578,,,,,,,,,
0.117611,,,,,,,,,
0.117644,,,,,,,,,
0.117678,,,,,,,,,
0.117711,,,,,,,,,
0.117744,,,,,,,,,
0.117778,,,,,,,,,
0.117811,,,,,,,,,
0.117844,,,,,,,,,
0.117878,,,,,,,,,
0.117911,,,,,,,,,
0.117944,,,,,,,,,
0.117978,,,,,,,,,
0.118011,,,,,,,,,
0.118044,,,,,,,,,
0.118078,,,,,,,,,
0.118111,,,,,,,,,
0.118144,,,,,,,,,
0.118178,,,,,,,,,
0.118211,,,,,,,,,
0.118244,,,,,,,,,
0.118278,,,,,,,,,
0.118311,,,,,,,,,
0.118344,,,,,,,,,
0.118378,,,,,,,,,
0.118411,,,,,,,,,
0.118444,,,,,,,,,
0.118478,,,,,,,,,
0.118511,,,,,,,,,
0.118544,,,,,,,,,
0.118578,,,,,,,,,
0.118611,,,,,,,,,
0.118644,,,,,,,,,
0.118678,,,,,,,,,
0.118711,,,,,,,,,
0.118744,,,,,,,,,
0.118778,,,,,,,,,
0.118811,,,,,,,,,
0.118844,,,,,,,,,
0.118878,,,,,,,,,
0.118911,,,,,,,,,
0.118944,,,,,,,,,
0.118978,,,,,,,,,
0.119011,,,,,,,,,
0.119044,,,,,,,,,
0.119078,,,,,,,,,
0.119111,,,,,,,,,
0.119144,,,,,,,,,
0.119178,,,,,,,,,
0.119211,,,,,,,,,
0.119244,,,,,,,,,
0.119278,,,,,,,,,
0.119311,,,,,,,,,
0.119344,,,,,,,,,
0.119378,,,,,,,,,
0.119411,,,,,,,,,
0.119444,,,,,,,,,
0.119478,,,,,,,,,
0.119511,,,,,,,,,
0.119544,,,,,,,,,
0.119578,,,,,,,,,
0.119611,,,,,,,,,
0.119644,,,,,,,,,
0.119678,,,,,,,,,
0.119711,,,,,,,,,
0.119744,,,,,,,,,
0.119778,,,,,,,,,
0.119811,,,,,,,,,
0.119844,,,,,,,,,
0.119878,,,,,,,,,
0.119911,,,,,,,,,
0.119944,,,,,,,,,
0.119978,,,,,,,,,
0.120011,,,,,,,,,
0.120044,,,,,,,,,
0.120078,,,,,,,,,
0.120111,,,,,,,,,
0.120144,,,,,,,,,
0.120178,,,,,,,,,
0.120211,,,,,,,,,
0.120244,,,,,,,,,
0.120278,,,,,,,,,
0.120311,,,,,,,,,
0.120344,,,,,,,,,
0.120378,,,,,,,,,
0.120411,,,,,,,,,
0.120444,,,,,,,,,
0.120478,,,,,,,,,
0.120511,,,,,,,,,
0.120544,,,,,,,,,
0.120578,,,,,,,,,
0.120611,,,,,,,,,
0.120644,,,,,,,,,
0.120678,,,,,,,,,
0.120711,,,,,,,,,
0.120744,,,,,,,,,
0.120778,,,,,,,,,
0.120811,,,,,,,,,
0.120844,,,,,,,,,
0.120878,,,,,,,,,
0.120911,,,,,,,,,
0.120944,,,,,,,,,
0.120978,,,,,,,,,
0.121011,,,,,,,,,
0.121044,,,,,,,,,
0.121078,,,,,,,,,
0.121111,,,,,,,,,
0.121144,,,,,,,,,
0.121178,,,,,,,,,
0.121211,,,,,,,,,
0.121244,,,,,,,,,
0.121278,,,,,,,,,
0.121311,,,,,,,,,
0.121344,,,,,,,,,
0.121378,,,,,,,,,
0.121411,,,,,,,,,
0.121444,,,,,,,,,
0.121478,,,,,,,,,
0.121511,,,,,,,,,
0.121544,,,,,,,,,
0.121578,,,,,,,,,
0.121611,,,,,,,,,
0.121644,,,,,,,,,
0.121678,,,,,,,,,
0.121711,,,,,,,,,
0.121744,,,,,,,,,
0.121778,,,,,,,,,
0.121811,,,,,,,,,
0.121844,,,,,,,,,
0.121878,,,,,,,,,
0.121911,,,,,,,,,
0.121944,,,,,,,,,
0.121978,,,,,,,,,
